locationString,EndLocationString,Start,End,ips,UAs,timestamp
US/Alaska,US/Georgia,2022-11-28T02:51:13.5252868Z,2022-11-28T02:51:45.7247213Z,"[""66.58.253.68""]","[""BAV2ROPC""]",2022-11-28T02:51:13.5252868Z
IN/Uttar Pradesh,US/Georgia,2022-11-28T02:51:27.6493689Z,2022-11-28T02:51:50.9562564Z,"[""122.160.36.121""]","[""BAV2ROPC""]",2022-11-28T02:51:27.6493689Z
KR/Gyeongsangnam-Do,CN/Jiangxi,2022-11-28T02:52:06.8794945Z,2022-11-28T02:52:54.2373972Z,"[""58.72.38.2""]","[""BAV2ROPC""]",2022-11-28T02:52:06.8794945Z
BD/Dhaka,BR/Para,2022-11-28T02:52:26.8189647Z,2022-11-28T02:52:55.0039977Z,"[""27.147.181.198""]","[""BAV2ROPC""]",2022-11-28T02:52:26.8189647Z
CN/Shanghai Shi,KR/Jeju-Do,2022-11-28T03:29:44.0941240Z,2022-11-28T03:35:26.4632573Z,"[""180.165.103.12""]","[""BAV2ROPC""]",2022-11-28T03:29:44.0941240Z
KR/Jeju-Do,CN/Anhui,2022-11-28T03:35:15.7559309Z,2022-11-28T03:36:00.9299219Z,"[""220.80.232.33""]","[""BAV2ROPC""]",2022-11-28T03:35:15.7559309Z
CN/Chongqing,CN/Liaoning,2022-11-28T03:46:05.6993112Z,2022-11-28T03:47:40.8864796Z,"[""183.230.23.229""]","[""BAV2ROPC""]",2022-11-28T03:46:05.6993112Z
RU/Moskva,CN/Liaoning,2022-11-28T03:47:12.4010412Z,2022-11-28T03:47:40.8864796Z,"[""37.157.31.15""]","[""BAV2ROPC""]",2022-11-28T03:47:12.4010412Z
CN/Liaoning,CN/Tianjin Shi,2022-11-28T03:47:38.2103702Z,2022-11-28T03:48:07.3579024Z,"[""59.44.27.245""]","[""BAV2ROPC""]",2022-11-28T03:47:38.2103702Z
CN/Hunan,IN/Punjab,2022-11-28T03:47:51.0491522Z,2022-11-28T03:49:57.4609218Z,"[""183.215.221.67""]","[""BAV2ROPC""]",2022-11-28T03:47:51.0491522Z
CN/Tianjin Shi,IN/Karnataka,2022-11-28T03:47:59.3910858Z,2022-11-28T03:49:06.4973904Z,"[""61.240.20.150""]","[""BAV2ROPC""]",2022-11-28T03:47:59.3910858Z
US/Alabama,IN/Karnataka,2022-11-28T03:48:13.7676914Z,2022-11-28T03:49:03.6256448Z,"[""24.214.247.74""]","[""BAV2ROPC""]",2022-11-28T03:48:13.7676914Z
CN/Shandong,US/Missouri,2022-11-28T03:48:30.1578644Z,2022-11-28T03:49:32.7665775Z,"[""120.224.15.67""]","[""BAV2ROPC""]",2022-11-28T03:48:30.1578644Z
VN/Ha Noi,IN/Punjab,2022-11-28T03:49:15.0801358Z,2022-11-28T03:49:52.0742074Z,"[""118.70.117.132""]","[""BAV2ROPC""]",2022-11-28T03:49:15.0801358Z
SD/Al Khartum,IN/Andhra Pradesh,2022-11-28T04:11:45.8205803Z,2022-11-28T04:12:13.6061267Z,"[""41.209.87.162""]","[""BAV2ROPC""]",2022-11-28T04:11:45.8205803Z
IN/Andhra Pradesh,BR/Amapa,2022-11-28T04:12:10.9850303Z,2022-11-28T04:13:04.3219714Z,"[""49.156.148.140""]","[""BAV2ROPC""]",2022-11-28T04:12:10.9850303Z
IT/Milano,AU/New South Wales,2022-11-28T04:12:45.6572615Z,2022-11-28T04:15:32.6885508Z,"[""46.234.253.81""]","[""BAV2ROPC""]",2022-11-28T04:12:45.6572615Z
BR/Sergipe,IT/Milano,2022-11-28T04:12:52.3958648Z,2022-11-28T04:12:58.6370732Z,"[""201.28.187.217""]","[""BAV2ROPC""]",2022-11-28T04:12:52.3958648Z
BR/Rio De Janeiro,IN/Telangana,2022-11-28T04:13:31.4830558Z,2022-11-28T04:13:33.5868736Z,"[""177.99.225.31""]","[""BAV2ROPC""]",2022-11-28T04:13:31.4830558Z
IN/Telangana,ES/Bizkaia,2022-11-28T04:13:33.5868736Z,2022-11-28T04:18:01.5092845Z,"[""202.53.94.195""]","[""BAV2ROPC""]",2022-11-28T04:13:33.5868736Z
TW/New Taipei,AU/New South Wales,2022-11-28T04:13:58.8078181Z,2022-11-28T04:15:40.4508427Z,"[""110.25.99.26""]","[""BAV2ROPC""]",2022-11-28T04:13:58.8078181Z
AU/New South Wales,ID/Jakarta Raya,2022-11-28T04:15:27.5300661Z,2022-11-28T04:16:58.5173625Z,"[""59.154.253.34""]","[""BAV2ROPC""]",2022-11-28T04:15:27.5300661Z
ID/Jakarta Raya,KR/Gyeongsangnam-Do,2022-11-28T04:16:55.9332895Z,2022-11-28T04:26:48.1030908Z,"[""36.66.32.229""]","[""BAV2ROPC""]",2022-11-28T04:16:55.9332895Z
ES/Bizkaia,TR/Ankara,2022-11-28T04:18:01.5092845Z,2022-11-28T04:26:31.1666865Z,"[""212.142.175.56""]","[""BAV2ROPC""]",2022-11-28T04:18:01.5092845Z
MX/Mexico,US/Oregon,2022-11-28T04:18:20.2283739Z,2022-11-28T04:25:38.0365647Z,"[""189.216.254.136""]","[""BAV2ROPC""]",2022-11-28T04:18:20.2283739Z
HK/Hong Kong,US/Georgia,2022-11-28T04:22:38.9688799Z,2022-11-28T04:24:30.8089170Z,"[""219.76.188.180""]","[""BAV2ROPC""]",2022-11-28T04:22:38.9688799Z
US/Oregon,TR/Ankara,2022-11-28T04:25:29.8537202Z,2022-11-28T04:26:31.1666865Z,"[""98.232.230.105""]","[""BAV2ROPC""]",2022-11-28T04:25:29.8537202Z
BG/Blagoevgrad,VN/Gia Lai,2022-11-28T04:44:52.4752209Z,2022-11-28T04:45:21.1976095Z,"[""194.146.235.50""]","[""BAV2ROPC""]",2022-11-28T04:44:52.4752209Z
HK/Hong Kong,ZA/Gauteng,2022-11-28T04:58:49.5054520Z,2022-11-28T05:00:03.3308390Z,"[""116.48.149.123""]","[""BAV2ROPC""]",2022-11-28T04:58:49.5054520Z
IL/Hadarom,ZA/Gauteng,2022-11-28T04:59:34.0009639Z,2022-11-28T05:00:03.3308390Z,"[""2.55.110.204""]","[""BAV2ROPC""]",2022-11-28T04:59:34.0009639Z
CO/Distrito Capital,BG/Khaskovo,2022-11-28T04:59:39.0921634Z,2022-11-28T05:09:16.5239432Z,"[""186.179.100.255""]","[""BAV2ROPC""]",2022-11-28T04:59:39.0921634Z
ZA/Gauteng,IN/Gujarat,2022-11-28T04:59:57.9545835Z,2022-11-28T05:00:45.2176668Z,"[""41.77.48.90""]","[""BAV2ROPC""]",2022-11-28T04:59:57.9545835Z
RU/Krasnodarskiy Kray,BG/Khaskovo,2022-11-28T05:01:02.4409325Z,2022-11-28T05:09:16.5239432Z,"[""83.239.88.62""]","[""BAV2ROPC""]",2022-11-28T05:01:02.4409325Z
SG/Central Singapore,BG/Khaskovo,2022-11-28T05:04:22.5062999Z,2022-11-28T05:09:24.3526420Z,"[""118.200.210.180""]","[""BAV2ROPC""]",2022-11-28T05:04:22.5062999Z
SD/Al Khartum,US/Nebraska,2022-11-28T05:08:19.4164158Z,2022-11-28T05:08:53.7774315Z,"[""41.209.87.206""]","[""BAV2ROPC""]",2022-11-28T05:08:19.4164158Z
US/Nebraska,BG/Khaskovo,2022-11-28T05:08:51.1636843Z,2022-11-28T05:09:21.7861978Z,"[""166.252.153.168""]","[""BAV2ROPC""]",2022-11-28T05:08:51.1636843Z
BG/Khaskovo,KR/Jeju-Do,2022-11-28T05:09:13.8996974Z,2022-11-28T05:10:27.0362569Z,"[""212.70.151.95""]","[""BAV2ROPC""]",2022-11-28T05:09:13.8996974Z
KR/Jeju-Do,RU/Novosibirskaya Oblast',2022-11-28T05:10:27.0362569Z,2022-11-28T05:17:14.1389877Z,"[""211.105.186.192""]","[""BAV2ROPC""]",2022-11-28T05:10:27.0362569Z
RU/Novosibirskaya Oblast',SG/Central Singapore,2022-11-28T05:17:08.8790318Z,2022-11-28T05:23:35.2849717Z,"[""46.241.67.11""]","[""BAV2ROPC""]",2022-11-28T05:17:08.8790318Z
US/Illinois,SG/Central Singapore,2022-11-28T05:18:14.5589631Z,2022-11-28T05:23:43.0584061Z,"[""73.210.234.114""]","[""BAV2ROPC""]",2022-11-28T05:18:14.5589631Z
US/Virginia,GB/Buckinghamshire,2022-11-28T05:18:31.4807582Z,2022-11-28T05:23:17.8374632Z,"[""20.185.225.80""]","[""BAV2ROPC""]",2022-11-28T05:18:31.4807582Z
HK/Hong Kong,GB/Buckinghamshire,2022-11-28T05:18:59.9584978Z,2022-11-28T05:23:23.1653203Z,"[""218.103.123.96""]","[""BAV2ROPC""]",2022-11-28T05:18:59.9584978Z
VN/Ha Noi,GB/Buckinghamshire,2022-11-28T05:22:00.4670091Z,2022-11-28T05:23:23.1653203Z,"[""118.70.81.249""]","[""BAV2ROPC""]",2022-11-28T05:22:00.4670091Z
GB/Buckinghamshire,SG/Central Singapore,2022-11-28T05:23:12.5977134Z,2022-11-28T05:23:32.6728194Z,"[""81.86.212.0""]","[""BAV2ROPC""]",2022-11-28T05:23:12.5977134Z
SG/Central Singapore,CN/Shandong,2022-11-28T05:23:30.0331126Z,2022-11-28T05:25:31.6606143Z,"[""202.55.88.58""]","[""BAV2ROPC""]",2022-11-28T05:23:30.0331126Z
CO/Distrito Capital,PL/Warminsko-Mazurskie,2022-11-28T05:43:25.3723332Z,2022-11-28T05:44:46.9015591Z,"[""190.145.142.10""]","[""BAV2ROPC""]",2022-11-28T05:43:25.3723332Z
BR/Rio De Janeiro,PL/Warminsko-Mazurskie,2022-11-28T05:43:50.3070689Z,2022-11-28T05:44:54.7616114Z,"[""189.109.236.166""]","[""BAV2ROPC""]",2022-11-28T05:43:50.3070689Z
SG/Central Singapore,PL/Warminsko-Mazurskie,2022-11-28T05:44:07.9080472Z,2022-11-28T05:44:46.9015591Z,"[""128.199.237.105""]","[""BAV2ROPC""]",2022-11-28T05:44:07.9080472Z
US/North Carolina,IR/Semnan,2022-11-28T05:50:36.4941347Z,2022-11-28T05:51:23.9523339Z,"[""137.119.104.173""]","[""BAV2ROPC""]",2022-11-28T05:50:36.4941347Z
IR/Semnan,ES/Las Palmas,2022-11-28T05:51:21.1424190Z,2022-11-28T05:57:25.0056730Z,"[""78.38.152.70""]","[""BAV2ROPC""]",2022-11-28T05:51:21.1424190Z
IN/Telangana,PK/Punjab,2022-11-28T05:53:06.3723909Z,2022-11-28T05:56:43.0042474Z,"[""122.175.14.198""]","[""BAV2ROPC""]",2022-11-28T05:53:06.3723909Z
CO/Distrito Capital,ES/Las Palmas,2022-11-28T05:53:30.1276079Z,2022-11-28T05:57:25.0056730Z,"[""147.75.118.234""]","[""BAV2ROPC""]",2022-11-28T05:53:30.1276079Z
ZW/Harare,IQ/Ninawa,2022-11-28T05:57:38.2735870Z,2022-11-28T05:58:06.3983482Z,"[""41.79.190.243""]","[""BAV2ROPC""]",2022-11-28T05:57:38.2735870Z
IQ/Ninawa,US/Iowa,2022-11-28T05:58:01.0436143Z,2022-11-28T05:59:19.8971841Z,"[""45.143.30.14""]","[""BAV2ROPC""]",2022-11-28T05:58:01.0436143Z
ID/Yogyakarta,FR/Calvados,2022-11-28T05:59:37.3104961Z,2022-11-28T06:00:02.0505469Z,"[""110.76.147.58""]","[""BAV2ROPC""]",2022-11-28T05:59:37.3104961Z
KH/Phnum Penh,IN/Goa,2022-11-28T06:17:35.3365119Z,2022-11-28T06:19:51.9880782Z,"[""45.64.124.119""]","[""BAV2ROPC""]",2022-11-28T06:17:35.3365119Z
US/Pennsylvania,IN/Goa,2022-11-28T06:18:01.4864436Z,2022-11-28T06:19:51.9880782Z,"[""174.55.106.186""]","[""BAV2ROPC""]",2022-11-28T06:18:01.4864436Z
IN/Uttar Pradesh,IN/Goa,2022-11-28T06:18:45.1048871Z,2022-11-28T06:19:51.9880782Z,"[""122.187.225.27""]","[""BAV2ROPC""]",2022-11-28T06:18:45.1048871Z
RU/Omskaya Oblast',IN/Goa,2022-11-28T06:19:27.2759066Z,2022-11-28T06:19:51.9880782Z,"[""188.234.78.77""]","[""BAV2ROPC""]",2022-11-28T06:19:27.2759066Z
CN/Jiangxi,BR/Rio De Janeiro,2022-11-28T06:30:16.0716461Z,2022-11-28T06:31:06.9276010Z,"[""171.34.43.121""]","[""BAV2ROPC""]",2022-11-28T06:30:16.0716461Z
CN/Shanghai Shi,CN/Shandong,2022-11-28T06:58:49.0451449Z,2022-11-28T06:59:38.2199357Z,"[""117.184.149.50""]","[""BAV2ROPC""]",2022-11-28T06:58:49.0451449Z
CN/Shandong,US/Alabama,2022-11-28T06:59:30.0780927Z,2022-11-28T07:01:20.5503841Z,"[""119.180.28.27""]","[""BAV2ROPC""]",2022-11-28T06:59:30.0780927Z
IT/Milano,IN/Goa,2022-11-28T07:05:01.3591655Z,2022-11-28T07:06:42.4665628Z,"[""93.46.208.252""]","[""BAV2ROPC""]",2022-11-28T07:05:01.3591655Z
TW/Hsinchu,IN/Goa,2022-11-28T07:05:53.8196507Z,2022-11-28T07:06:53.0193517Z,"[""1.164.95.109""]","[""BAV2ROPC""]",2022-11-28T07:05:53.8196507Z
ZA/Gauteng,TW/New Taipei,2022-11-28T07:19:55.6680699Z,2022-11-28T07:26:35.7677768Z,"[""102.164.206.142""]","[""BAV2ROPC""]",2022-11-28T07:19:55.6680699Z
KZ/Qyzylorda,CO/Valle Del Cauca,2022-11-28T07:20:34.9184324Z,2022-11-28T07:21:23.1737612Z,"[""92.46.224.46""]","[""BAV2ROPC""]",2022-11-28T07:20:34.9184324Z
CO/Valle Del Cauca,CN/Anhui,2022-11-28T07:21:14.8622109Z,2022-11-28T07:27:47.1171686Z,"[""190.97.209.18""]","[""BAV2ROPC""]",2022-11-28T07:21:14.8622109Z
IL/Hadarom,TW/New Taipei,2022-11-28T07:26:02.4363151Z,2022-11-28T07:26:35.7677768Z,"[""2.55.81.246""]","[""BAV2ROPC""]",2022-11-28T07:26:02.4363151Z
TW/New Taipei,US/Oregon,2022-11-28T07:26:25.1375281Z,2022-11-28T07:28:24.9874382Z,"[""110.25.99.27""]","[""BAV2ROPC""]",2022-11-28T07:26:25.1375281Z
ZW/Harare,BR/Minas Gerais,2022-11-28T07:41:44.0048510Z,2022-11-28T07:43:14.6775266Z,"[""41.79.189.122""]","[""BAV2ROPC""]",2022-11-28T07:41:44.0048510Z
BR/Minas Gerais,SN/Dakar,2022-11-28T07:43:14.6775266Z,2022-11-28T07:46:40.1638170Z,"[""189.113.186.252""]","[""BAV2ROPC""]",2022-11-28T07:43:14.6775266Z
SN/Dakar,MX/Oaxaca,2022-11-28T07:46:26.2461156Z,2022-11-28T07:49:02.3289925Z,"[""41.214.10.178""]","[""BAV2ROPC""]",2022-11-28T07:46:26.2461156Z
TW/Taoyuan,HK/Hong Kong,2022-11-28T07:59:05.2590089Z,2022-11-28T08:00:12.0947076Z,"[""163.30.39.140""]","[""BAV2ROPC""]",2022-11-28T07:59:05.2590089Z
DE/Sachsen,TR/Istanbul,2022-11-28T07:59:31.2889090Z,2022-11-28T08:01:31.6113353Z,"[""176.126.81.158""]","[""BAV2ROPC""]",2022-11-28T07:59:31.2889090Z
HK/Hong Kong,CN/Hunan,2022-11-28T08:00:04.1426160Z,2022-11-28T08:02:13.4790697Z,"[""5.180.97.48""]","[""BAV2ROPC""]",2022-11-28T08:00:04.1426160Z
IN/Uttar Pradesh,TR/Istanbul,2022-11-28T08:00:43.3941255Z,2022-11-28T08:01:31.6113353Z,"[""122.187.225.76""]","[""BAV2ROPC""]",2022-11-28T08:00:43.3941255Z
ES/Malaga,US/Pennsylvania,2022-11-28T08:01:16.8265481Z,2022-11-28T08:14:59.7468015Z,"[""212.225.145.202""]","[""BAV2ROPC""]",2022-11-28T08:01:16.8265481Z
TR/Istanbul,CN/Hunan,2022-11-28T08:01:25.9365672Z,2022-11-28T08:02:13.4790697Z,"[""176.236.151.150""]","[""BAV2ROPC""]",2022-11-28T08:01:25.9365672Z
CN/Hunan,US/Pennsylvania,2022-11-28T08:02:08.0162218Z,2022-11-28T08:14:59.7468015Z,"[""115.46.88.68""]","[""BAV2ROPC""]",2022-11-28T08:02:08.0162218Z
CO/Santander,BR/Minas Gerais,2022-11-28T08:14:02.7534117Z,2022-11-28T08:14:50.6348849Z,"[""147.75.118.249""]","[""BAV2ROPC""]",2022-11-28T08:14:02.7534117Z
CN/Shanxi,US/Georgia,2022-11-28T08:35:42.4627724Z,2022-11-28T08:36:04.7186127Z,"[""124.164.235.208""]","[""BAV2ROPC""]",2022-11-28T08:35:42.4627724Z
ET/Adis Abeba,AU/Victoria,2022-11-28T09:05:05.9825627Z,2022-11-28T09:06:49.2148860Z,"[""197.156.115.37""]","[""BAV2ROPC""]",2022-11-28T09:05:05.9825627Z
CN/Nei Mongol,AU/Victoria,2022-11-28T09:06:14.2621215Z,2022-11-28T09:06:49.2148860Z,"[""61.134.100.46""]","[""BAV2ROPC""]",2022-11-28T09:06:14.2621215Z
AU/Victoria,ZA/Gauteng,2022-11-28T09:06:49.2148860Z,2022-11-28T09:07:42.6603377Z,"[""203.174.137.174""]","[""BAV2ROPC""]",2022-11-28T09:06:49.2148860Z
TH/Khon Kaen,RU/Tatarstan,2022-11-28T09:07:10.4925609Z,2022-11-28T09:13:06.4769647Z,"[""122.154.156.234""]","[""BAV2ROPC""]",2022-11-28T09:07:10.4925609Z
CN/Anhui,RU/Tatarstan,2022-11-28T09:09:18.4502996Z,2022-11-28T09:13:09.1856394Z,"[""218.23.106.102""]","[""BAV2ROPC""]",2022-11-28T09:09:18.4502996Z
BR/Minas Gerais,RU/Arkhangel'skaya Oblast',2022-11-28T09:10:04.4148422Z,2022-11-28T09:10:59.2844398Z,"[""189.113.186.210""]","[""BAV2ROPC""]",2022-11-28T09:10:04.4148422Z
RU/Arkhangel'skaya Oblast',RU/Tatarstan,2022-11-28T09:10:51.0050610Z,2022-11-28T09:13:09.1856394Z,"[""91.122.197.187""]","[""BAV2ROPC""]",2022-11-28T09:10:51.0050610Z
HK/Hong Kong,RU/Tatarstan,2022-11-28T09:12:21.7302319Z,2022-11-28T09:13:09.1856394Z,"[""220.246.33.144""]","[""BAV2ROPC""]",2022-11-28T09:12:21.7302319Z
BG/Burgas,PK/Punjab,2022-11-28T09:14:03.0166366Z,2022-11-28T09:18:12.0751936Z,"[""95.42.185.92""]","[""BAV2ROPC""]",2022-11-28T09:14:03.0166366Z
TW/New Taipei,DO/Distrito Nacional,2022-11-28T09:17:29.9865589Z,2022-11-28T09:17:56.3475099Z,"[""110.25.99.37""]","[""BAV2ROPC""]",2022-11-28T09:17:29.9865589Z
JP/Tokyo,BR/Rio De Janeiro,2022-11-28T09:29:37.3812922Z,2022-11-28T09:30:19.2934768Z,"[""61.120.207.219""]","[""BAV2ROPC""]",2022-11-28T09:29:37.3812922Z
CN/Tianjin Shi,HK/Hong Kong,2022-11-28T09:30:42.7884255Z,2022-11-28T09:31:45.2140071Z,"[""123.150.229.61""]","[""BAV2ROPC""]",2022-11-28T09:30:42.7884255Z
HK/Hong Kong,VN/Ha Noi,2022-11-28T09:31:34.4981217Z,2022-11-28T09:31:55.7634100Z,"[""223.197.143.41""]","[""BAV2ROPC""]",2022-11-28T09:31:34.4981217Z
TR/Ankara,IN/Karnataka,2022-11-28T09:35:48.8881949Z,2022-11-28T09:36:28.8736390Z,"[""188.59.128.119""]","[""BAV2ROPC""]",2022-11-28T09:35:48.8881949Z
IN/Karnataka,AT/Niederoesterreich,2022-11-28T09:36:14.0484066Z,2022-11-28T09:38:02.5770667Z,"[""122.166.254.112""]","[""BAV2ROPC""]",2022-11-28T09:36:14.0484066Z
BD/Dhaka,BG/Vratsa,2022-11-28T09:41:53.6363022Z,2022-11-28T09:53:09.4879632Z,"[""27.147.181.30""]","[""BAV2ROPC""]",2022-11-28T09:41:53.6363022Z
BR/Bahia,BG/Vratsa,2022-11-28T09:44:00.0185299Z,2022-11-28T09:53:09.4879632Z,"[""187.94.16.59""]","[""BAV2ROPC""]",2022-11-28T09:44:00.0185299Z
BR/Minas Gerais,BG/Vratsa,2022-11-28T09:50:57.2579979Z,2022-11-28T09:53:09.4879632Z,"[""187.87.86.185""]","[""BAV2ROPC""]",2022-11-28T09:50:57.2579979Z
GL/Avannaata,BG/Vratsa,2022-11-28T09:51:13.8089685Z,2022-11-28T09:53:09.4879632Z,"[""194.177.231.66""]","[""BAV2ROPC""]",2022-11-28T09:51:13.8089685Z
VN/Khanh Hoa,BG/Vratsa,2022-11-28T09:51:32.4947845Z,2022-11-28T09:53:09.4879632Z,"[""103.162.14.43""]","[""BAV2ROPC""]",2022-11-28T09:51:32.4947845Z
HK/Hong Kong,BG/Vratsa,2022-11-28T09:52:10.4377211Z,2022-11-28T09:53:09.4879632Z,"[""103.104.170.61""]","[""BAV2ROPC""]",2022-11-28T09:52:10.4377211Z
IT/Monza E Brianza,TW/Keelung,2022-11-28T09:53:19.5833069Z,2022-11-28T09:54:30.8265397Z,"[""5.94.141.169""]","[""BAV2ROPC""]",2022-11-28T09:53:19.5833069Z
KR/Busan Gwangyeoksi,US/Missouri,2022-11-28T10:18:49.9182552Z,2022-11-28T10:19:31.9900044Z,"[""58.74.229.133""]","[""BAV2ROPC""]",2022-11-28T10:18:49.9182552Z
FR/Val-De-Marne,FR/Paris,2022-11-28T10:24:11.1399677Z,2022-11-28T10:32:14.3353874Z,"[""37.169.9.134""]","[""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.56""]",2022-11-28T10:24:11.1399677Z
IT/Roma,AF/Kabol,2022-11-28T10:30:23.8833484Z,2022-11-28T10:30:48.3733441Z,"[""31.198.27.98""]","[""BAV2ROPC""]",2022-11-28T10:30:23.8833484Z
AF/Kabol,SA/Makkah,2022-11-28T10:30:39.7182910Z,2022-11-28T10:31:18.3620188Z,"[""103.227.17.254""]","[""BAV2ROPC""]",2022-11-28T10:30:39.7182910Z
SA/Makkah,PL/Warminsko-Mazurskie,2022-11-28T10:31:12.9587542Z,2022-11-28T10:32:30.1252583Z,"[""86.51.188.78""]","[""BAV2ROPC""]",2022-11-28T10:31:12.9587542Z
US/Illinois,PL/Warminsko-Mazurskie,2022-11-28T10:32:08.5117479Z,2022-11-28T10:32:40.5559391Z,"[""166.152.106.83""]","[""BAV2ROPC""]",2022-11-28T10:32:08.5117479Z
CN/Shanghai Shi,BR/Mato Grosso Do Sul,2022-11-28T10:53:22.2056883Z,2022-11-28T11:04:59.7937991Z,"[""116.228.125.70""]","[""BAV2ROPC""]",2022-11-28T10:53:22.2056883Z
PT/Lisboa,VN/Ha Tinh,2022-11-28T11:02:52.0793799Z,2022-11-28T11:09:22.5923939Z,"[""95.95.73.118""]","[""BAV2ROPC""]",2022-11-28T11:02:52.0793799Z
US/New Mexico,PE/Lima Province,2022-11-28T11:05:13.2803233Z,2022-11-28T11:16:04.9077191Z,"[""104.37.76.19""]","[""BAV2ROPC""]",2022-11-28T11:05:13.2803233Z
AR/Buenos Aires,ID/Jawa Barat,2022-11-28T11:05:41.8492123Z,2022-11-28T11:08:32.6972839Z,"[""200.127.112.45""]","[""BAV2ROPC""]",2022-11-28T11:05:41.8492123Z
IN/Uttar Pradesh,CN/Shandong,2022-11-28T11:07:37.7906630Z,2022-11-28T11:08:53.2545128Z,"[""182.69.119.226""]","[""BAV2ROPC""]",2022-11-28T11:07:37.7906630Z
CA/Nova Scotia,BE/Brussels,2022-11-28T11:08:04.8957009Z,2022-11-28T11:18:02.6122469Z,"[""24.222.222.166""]","[""BAV2ROPC""]",2022-11-28T11:08:04.8957009Z
ID/Jawa Barat,SG/Central Singapore,2022-11-28T11:08:32.6972839Z,2022-11-28T11:10:30.0364057Z,"[""103.108.156.66""]","[""BAV2ROPC""]",2022-11-28T11:08:32.6972839Z
CN/Shandong,BE/Brussels,2022-11-28T11:08:53.2545128Z,2022-11-28T11:18:02.6122469Z,"[""123.132.232.198""]","[""BAV2ROPC""]",2022-11-28T11:08:53.2545128Z
CN/Ningxia,BE/Brussels,2022-11-28T11:10:42.8983796Z,2022-11-28T11:18:07.9346425Z,"[""222.75.179.106""]","[""BAV2ROPC""]",2022-11-28T11:10:42.8983796Z
ES/Ourense,TR/Istanbul,2022-11-28T11:14:36.1215446Z,2022-11-28T11:16:26.4582713Z,"[""46.24.5.186""]","[""BAV2ROPC""]",2022-11-28T11:14:36.1215446Z
SD/Al Khartum,TR/Istanbul,2022-11-28T11:14:56.5318010Z,2022-11-28T11:16:26.4582713Z,"[""196.1.239.82""]","[""BAV2ROPC""]",2022-11-28T11:14:56.5318010Z
BR/Mato Grosso Do Sul,TR/Istanbul,2022-11-28T11:15:58.9255986Z,2022-11-28T11:16:26.4582713Z,"[""200.241.189.34""]","[""BAV2ROPC""]",2022-11-28T11:15:58.9255986Z
IN/Uttar Pradesh,CN/Shanghai Shi,2022-11-28T11:31:37.6387399Z,2022-11-28T11:32:12.7734174Z,"[""122.160.25.225""]","[""BAV2ROPC""]",2022-11-28T11:31:37.6387399Z
CN/Shanghai Shi,BR/Parana,2022-11-28T11:32:02.1839327Z,2022-11-28T11:37:06.1715236Z,"[""61.165.167.51""]","[""BAV2ROPC""]",2022-11-28T11:32:02.1839327Z
CO/Distrito Capital,FR/Calvados,2022-11-28T11:33:07.6507198Z,2022-11-28T11:34:49.3562137Z,"[""45.177.111.203""]","[""BAV2ROPC""]",2022-11-28T11:33:07.6507198Z
FR/Paris,IN/Karnataka,2022-11-28T11:35:51.9583796Z,2022-11-28T11:43:41.5710689Z,"[""80.13.97.77""]","[""BAV2ROPC""]",2022-11-28T11:35:51.9583796Z
BR/Parana,IN/Karnataka,2022-11-28T11:36:52.8807532Z,2022-11-28T11:43:33.5450973Z,"[""45.188.199.88""]","[""BAV2ROPC""]",2022-11-28T11:36:52.8807532Z
CN/Anhui,AR/Ciudad De Buenos Aires,2022-11-28T11:49:32.5957221Z,2022-11-28T11:51:17.8763698Z,"[""218.22.202.19""]","[""BAV2ROPC""]",2022-11-28T11:49:32.5957221Z
IL/Hamerkaz,ID/Jakarta Raya,2022-11-28T11:53:37.2780707Z,2022-11-28T11:55:55.1101872Z,"[""82.102.149.88""]","[""BAV2ROPC""]",2022-11-28T11:53:37.2780707Z
CN/Hubei,CO/Distrito Capital,2022-11-28T11:54:35.6816331Z,2022-11-28T11:56:19.6792629Z,"[""58.48.125.194""]","[""BAV2ROPC""]",2022-11-28T11:54:35.6816331Z
VE/Carabobo,BD/Dhaka,2022-11-28T12:03:58.9427486Z,2022-11-28T12:04:29.8569989Z,"[""190.205.35.66""]","[""BAV2ROPC""]",2022-11-28T12:03:58.9427486Z
BD/Dhaka,MZ/Maputo Cidade,2022-11-28T12:04:15.9281325Z,2022-11-28T12:05:11.5921352Z,"[""27.147.181.214""]","[""BAV2ROPC""]",2022-11-28T12:04:15.9281325Z
MZ/Maputo Cidade,TW/Taoyuan,2022-11-28T12:05:03.6047995Z,2022-11-28T12:05:35.5293260Z,"[""196.28.226.66""]","[""BAV2ROPC""]",2022-11-28T12:05:03.6047995Z
TW/Taoyuan,CN/Chongqing,2022-11-28T12:05:21.0626243Z,2022-11-28T12:05:54.9324807Z,"[""61.220.197.211""]","[""BAV2ROPC""]",2022-11-28T12:05:21.0626243Z
NO/Rogaland,MX/Oaxaca,2022-11-28T12:20:30.3561904Z,2022-11-28T12:20:51.1811869Z,"[""109.247.227.26""]","[""BAV2ROPC""]",2022-11-28T12:20:30.3561904Z
MX/Oaxaca,IN/Uttar Pradesh,2022-11-28T12:20:51.1811869Z,2022-11-28T12:21:19.1626620Z,"[""201.160.74.253""]","[""BAV2ROPC""]",2022-11-28T12:20:51.1811869Z
